created_at,entry_id,Temperature,Humidity,Ethanol (Gas),Type of Fruit,Ethylene
2022-06-28T22:36:00+00:00,2193,37.6,85.3,469,Banana,213.1
2022-06-28T22:36:33+00:00,2194,37.5,85.4,470,Banana,213
2022-06-28T22:37:06+00:00,2195,37.6,85.5,466,Banana,213.4
2022-06-28T22:37:40+00:00,2196,37.6,85.3,465,Banana,213.5
2022-06-28T22:38:13+00:00,2197,37.5,85.3,468,Banana,213.2
2022-06-28T22:38:46+00:00,2198,37.5,85.2,471,Banana,212.9
2022-06-28T22:39:20+00:00,2199,37.6,85.4,467,Banana,213.3
2022-06-28T22:39:53+00:00,2200,37.5,85.4,465,Banana,213.5
2022-06-28T22:40:26+00:00,2201,37.5,85.3,467,Banana,213.3
2022-06-28T22:41:00+00:00,2202,37.5,85.2,469,Banana,213.1
2022-06-28T22:41:33+00:00,2203,37.5,85.4,471,Banana,212.9
2022-06-28T22:42:07+00:00,2204,37.5,85.5,467,Banana,213.3
2022-06-28T22:42:40+00:00,2205,37.5,85.4,469,Banana,213.1
2022-06-28T22:43:13+00:00,2206,37.5,85.4,465,Banana,213.5
2022-06-28T22:43:47+00:00,2207,37.6,85.3,463,Banana,213.7
2022-06-28T22:44:20+00:00,2208,37.6,85.2,467,Banana,213.3
2022-06-28T22:44:54+00:00,2209,37.5,85.4,464,Banana,213.6
2022-06-28T22:45:27+00:00,2210,37.5,85.3,463,Banana,213.7
2022-06-28T22:46:00+00:00,2211,37.5,85.1,462,Banana,213.8
2022-06-28T22:46:34+00:00,2212,37.5,85.3,465,Banana,213.5
2022-06-28T22:47:07+00:00,2213,37.5,85.4,466,Banana,213.4
2022-06-28T22:47:41+00:00,2214,37.5,85.5,469,Banana,213.1
2022-06-28T22:48:14+00:00,2215,37.5,85.7,468,Banana,213.2
2022-06-28T22:48:48+00:00,2216,37.5,85.6,465,Banana,213.5
2022-06-28T22:49:21+00:00,2217,37.5,85.4,467,Banana,213.3
2022-06-28T22:49:54+00:00,2218,37.5,85.5,465,Banana,213.5
2022-06-28T22:50:28+00:00,2219,37.5,85.4,465,Banana,213.5
2022-06-28T22:51:01+00:00,2220,37.5,85.4,465,Banana,213.5
2022-06-28T22:51:35+00:00,2221,37.5,85.5,466,Banana,213.4
2022-06-28T22:52:08+00:00,2222,37.5,85.5,463,Banana,213.7
2022-06-28T22:52:42+00:00,2223,37.5,85.3,466,Banana,213.4
2022-06-28T22:53:15+00:00,2224,37.5,85.5,468,Banana,213.2
2022-06-28T22:53:49+00:00,2225,37.5,85.8,466,Banana,213.4
2022-06-29T14:18:59+00:00,2226,31.6,99.9,346,Banana,223
2022-06-29T14:19:32+00:00,2227,31.6,99.9,372,Banana,222.8
2022-06-29T14:20:05+00:00,2228,31.7,99.9,394,Banana,220.6
2022-06-29T14:20:39+00:00,2229,31.9,99.9,407,Banana,219.3
2022-06-29T14:21:12+00:00,2230,32.1,99.9,290,Banana,195
2022-06-29T14:21:46+00:00,2231,32.3,99.9,270,Banana,185
2022-06-29T14:22:19+00:00,2232,32.4,99.9,229,Banana,164.5
2022-06-29T14:22:52+00:00,2233,32.6,99.9,212,Banana,156
2022-06-29T14:23:26+00:00,2234,32.9,99.9,211,Banana,155.5
2022-06-29T14:23:59+00:00,2235,33.2,99.9,221,Banana,160.5
2022-06-29T14:24:33+00:00,2236,33.6,99.8,234,Banana,167
2022-06-29T14:25:06+00:00,2237,33.9,99.1,249,Banana,174.5
2022-06-29T14:25:40+00:00,2238,34.1,98.5,263,Banana,181.5
2022-06-29T14:26:13+00:00,2239,34.4,97.7,278,Banana,189
2022-06-29T14:26:46+00:00,2240,34.7,97,289,Banana,194.5
2022-06-29T14:27:19+00:00,2241,34.9,96.4,290,Banana,195
2022-06-29T14:27:53+00:00,2242,35.1,95.8,292,Banana,196
2022-06-29T14:28:26+00:00,2243,35.2,95.3,299,Banana,199.5
2022-06-29T14:29:00+00:00,2244,35.5,94.8,312,Banana,206
2022-06-29T14:29:33+00:00,2245,35.6,94.3,321,Banana,210.5
